SAPID,Date,Unit_id,Unit_name,retirement
SAPID,Date,Unit_id,Unit_name,retirement
SAPID,Date,Unit_id,Unit_name,retirement
"14013335","41598","50000144","Wydz. Zarządz. i Komunika",
"14013336","41548","50000141","Wydział Chemii",
"14013337","41590","50000143","Wydz.Biochemii, Biofiz. i",
"14013395","41609","50000057","Pion Kanclerza",
"14013408","42095","50000137","Wydział Filologiczny",
"14013409","41582","50000139","Wydz. Fizyki, Astronom. i",
"14013419","42044","50000053","Pion Prorektora ds. dydak",
"14013431","41609","50000141","Wydział Chemii",
"14013432","41609","50000057","Pion Kanclerza",
"14013458","41610","50000138","Wydział Polonistyki",
"14013476","41609","50000141","Wydział Chemii",
"14013488","41558","50000143","Wydz.Biochemii, Biofiz. i",
"14013533","41609","50000135","Wydział Filozoficzny",
"14013557","41609","50000135","Wydział Filozoficzny",
"14013565","41654","50000135","Wydział Filozoficzny",
"14013588","41612","50000142","Wydział Biologii i Nauk o",
"14013588","41913","50000057","Pion Kanclerza",
"14013592","41609","50000144","Wydz. Zarządz. i Komunika",
"14013594","41671","50048998","Pion Pror. ds. badań nauk",
"14013597","41609","50000144","Wydz. Zarządz. i Komunika",
"14013601","41609","50000144","Wydz. Zarządz. i Komunika",
"14013603","41609","50000144","Wydz. Zarządz. i Komunika",
"14013626","41623","50000143","Wydz.Biochemii, Biofiz. i",
"14013630","41640","50000057","Pion Kanclerza",
"14013637","41610","50000056","Pion Prorektora ds. rozwo",
"14013652","41609","50000143","Wydz.Biochemii, Biofiz. i",
"14013665","41640","50000057","Pion Kanclerza",
"14013676","41640","50000142","Wydział Biologii i Nauk o",
"14013682","42016","50000139","Wydz. Fizyki, Astronom. i",
"14013808","41956","50019230","Pion Rektora",
"14013838","41821","50000055","Pion Pror. ds. polit. kad",
"14013841","41640","50000053","Pion Prorektora ds. dydak",
"14013842","41640","50048998","Pion Pror. ds. badań nauk",
"14013842","42064","50000143","Wydz.Biochemii, Biofiz. i",
"14013845","41624","50000134","Wydział Prawa i Administr",
"14013846","41646","50000058","Pion Kwestora",
"14013859","41640","50000055","Pion Pror. ds. polit. kad",
"14013861","41652","50000057","Pion Kanclerza",
"14013869","41640","50000139","Wydz. Fizyki, Astronom. i",
"14013870","41640","50000139","Wydz. Fizyki, Astronom. i",
"14013883","41640","50000134","Wydz. Prawa i Administr",
"14013886","41671","50000143","Wydz.Biochemii, Biofiz. i",
"14013887","41641","50000055","Pion Pror. ds. polit. kad",
"14013888","41641","50000055","Pion Pror. ds. polit. kad",
"14013892","41641","50000055","Pion Pror. ds. polit. kad",
"14013894","41641","50000055","Pion Pror. ds. polit. kad",
"14013895","41641","50000055","Pion Pror. ds. polit. kad",
"14013898","41641","50000055","Pion Pror. ds. polit. kad",
"14013900","41641","50000055","Pion Pror. ds. polit. kad",
"14013901","41641","50000055","Pion Pror. ds. polit. kad",
"14013904","41883","50000143","Wydz.Biochemii, Biofiz. i",
"14013905","41641","50000055","Pion Pror. ds. polit. kad",
"14013906","41641","50000055","Pion Pror. ds. polit. kad",
"14013925","41640","50000141","Wydział Chemii",
"14013932","41641","50000055","Pion Pror. ds. polit. kad",
"14013934","41641","50000055","Pion Pror. ds. polit. kad",
"14013935","41641","50000055","Pion Pror. ds. polit. kad",
"14013940","41640","50000145","Wydz. Studiów Międzynarod",
"14013941","41641","50000055","Pion Pror. ds. polit. kad",
"14013948","41640","50019230","Pion Rektora",
"14013949","41641","50000055","Pion Pror. ds. polit. kad",
"14013950","41641","50000055","Pion Pror. ds. polit. kad",
"14013954","41641","50000055","Pion Pror. ds. polit. kad",
"14013955","41641","50000055","Pion Pror. ds. polit. kad",
"14013976","42036","50000145","Wydz. Studiów Międzynarod",
"14013984","41641","50000055","Pion Pror. ds. polit. kad",
"14013998","41944","50000136","Wydział Historyczny",
"14014049","41791","50000143","Wydz.Biochemii, Biofiz. i",
"14014054","41883","50000139","Wydz. Fizyki, Astronom. i",
"14014055","41654","50000142","Wydział Biologii i Nauk o",
"14014068","41671","50000140","Wydział Matematyki i Info",
"14014080","41659","50019230","Pion Rektora",
"14014084","41671","50000142","Wydział Biologii i Nauk o",
"14014099","41671","50000142","Wydział Biologii i Nauk o",
"14014119","41852","50000057","Pion Kanclerza",
"14014143","41694","50000137","Wydział Filologiczny",
"14014144","41804","50000053","Pion Prorektora ds. dydak",
"14014145","41673","50000134","Wydział Prawa i Administr",
"14014146","41673","50048998","Pion Pror. ds. badań nauk",
"14014147","41671","50000055","Pion Pror. ds. polit. kad",
"14014149","41671","50000055","Pion Pror. ds. polit. kad",
"14014150","41685","50000135","Wydział Filozoficzny",
"14014151","41699","50000140","Wydział Matematyki i Info",
"14014152","41792","50000143","Wydz.Biochemii, Biofiz. i",
"14014179","41666","50019230","Pion Rektora",
"14014185","41699","50000142","Wydział Biologii i Nauk o",
"14014206","41699","50000142","Wydział Biologii i Nauk o",
"14014241","41689","50000057","Pion Kanclerza",
"14014242","41689","50000057","Pion Kanclerza",
"14014243","41689","50000057","Pion Kanclerza",
"14014264","41689","50000057","Pion Kanclerza",
"14014268","41687","50000139","Wydz. Fizyki, Astronom. i",
"14014299","41699","50000053","Pion Prorektora ds. dydak",
"14014300","41699","50000144","Wydz. Zarządz. i Komunika",
"14014305","41699","50000057","Pion Kanclerza",
"14014312","41699","50000145","Wydz. Studiów Międzynarod",
"14014313","41671","50000055","Pion Pror. ds. polit. kad",
"14014318","41760","50000134","Wydział Prawa i Administr",
"14014324","41699","50000139","Wydz. Fizyki, Astronom. i",
"14014326","41685","50019230","Pion Rektora",
"14014336","41699","50000055","Pion Pror. ds. polit. kad",
"14014343","41695","50019230","Pion Rektora",
"14014344","41699","50019230","Pion Rektora",
"14014365","41703","50000142","Wydział Biologii i Nauk o",
"14014367","41730","50000142","Wydział Biologii i Nauk o",
"14014381","41708","50000055","Pion Pror. ds. polit. kad",
"14014384","41708","50000144","Wydz. Zarządz. i Komunika",
"14014385","41699","50000135","Wydział Filozoficzny",
"14014399","41944","50000142","Wydział Biologii i Nauk o",
"14014452","41713","50000143","Wydz.Biochemii, Biofiz. i",
"14014477","41702","50000143","Wydz.Biochemii, Biofiz. i",
"14014478","41699","50000143","Wydz.Biochemii, Biofiz. i",
"14014493","41744","50000135","Wydział Filozoficzny",
"14014504","41883","50000143","Wydz.Biochemii, Biofiz. i",
"14014512","41708","50000145","Wydz. Studiów Międzynarod",
"14014513","41730","50000145","Wydz. Studiów Międzynarod",
"14014514","41730","50000057","Pion Kanclerza",
"14014515","41701","50019230","Pion Rektora",
"14014516","41705","50019230","Pion Rektora",
"14014540","41722","50019230","Pion Rektora",
"14014541","41715","50019230","Pion Rektora",
"14014542","41703","50000143","Wydz.Biochemii, Biofiz. i",
"14014545","41743","50019230","Pion Rektora",
"14014559","41730","50000055","Pion Pror. ds. polit. kad",
"14014569","41729","50000058","Pion Kwestora",
"14014570","41730","50019230","Pion Rektora",
"14014573","42005","50000142","Wydział Biologii i Nauk o",
"14014591","41974","50000142","Wydział Biologii i Nauk o",
"14014632","41739","50000057","Pion Kanclerza",
"14014635","41730","50000138","Wydział Polonistyki",
"14014642","41743","50019230","Pion Rektora",
"14014643","41730","50000138","Wydział Polonistyki",
"14014650","41740","50019230","Pion Rektora",
"14014679","41760","50048998","Pion Pror. ds. badań nauk",
"14014684","41671","50000144","Wydz. Zarządz. i Komunika",
"14014685","41671","50000144","Wydz. Zarządz. i Komunika",
"14014686","41671","50000144","Wydz. Zarządz. i Komunika",
"14014687","41671","50000144","Wydz. Zarządz. i Komunika",
"14014688","41671","50000144","Wydz. Zarządz. i Komunika",
"14014689","41671","50000144","Wydz. Zarządz. i Komunika",
"14014690","41671","50000144","Wydz. Zarządz. i Komunika",
"14014691","41671","50000144","Wydz. Zarządz. i Komunika",
"14014697","41913","50000144","Wydz. Zarządz. i Komunika",
"14014701","41760","50000057","Pion Kanclerza",
"14014721","41845","50000143","Wydz.Biochemii, Biofiz. i",
"14014749","41852","50000055","Pion Pror. ds. polit. kad",
"14014760","41760","50000142","Wydział Biologii i Nauk o",
"14014768","41760","50000058","Pion Kwestora",
"14014770","41764","50048998","Pion Pror. ds. badań nauk",
"14014780","41760","50000053","Pion Prorektora ds. dydak",
"14014799","41913","50000145","Wydz. Studiów Międzynarod",
"14014803","41760","50000134","Wydział Prawa i Administr",
"14014838","41791","50000057","Pion Kanclerza",
"14014890","41845","50000143","Wydz.Biochemii, Biofiz. i",
"14014934","41791","50000058","Pion Kwestora",
"14014934","42108","50000053","Pion Prorektora ds. dydak",
"14014938","41791","50000057","Pion Kanclerza",
"14014951","41791","50000142","Wydział Biologii i Nauk o",
"14014960","41791","50000057","Pion Kanclerza",
"14014968","41791","50000057","Pion Kanclerza",
"14014983","41791","50000057","Pion Kanclerza",
"14015001","41791","50000057","Pion Kanclerza",
"14015009","41791","50000057","Pion Kanclerza",
"14015016","41793","50000057","Pion Kanclerza",
"14015028","41904","50019230","Pion Rektora",
"14015058","41806","50000057","Pion Kanclerza",
"14015061","41821","50000139","Wydz. Fizyki, Astronom. i",
"14015091","41799","50019230","Pion Rektora",
"14015156","41802","50000055","Pion Pror. ds. polit. kad",
"14015162","41791","50019230","Pion Rektora",
"14015163","41802","50000134","Wydział Prawa i Administr",
"14015164","41802","50000134","Wydział Prawa i Administr",
"14015168","41913","50000139","Wydz. Fizyki, Astronom. i",
"14015219","41823","50000058","Pion Kwestora",
"14015238","42044","50019230","Pion Rektora",
"14015240","41823","50000055","Pion Pror. ds. polit. kad",
"14015241","41913","50000144","Wydz. Zarządz. i Komunika",
"14015320","41830","50000057","Pion Kanclerza",
"14015337","41824","50019230","Pion Rektora",
"14015360","41834","50000142","Wydział Biologii i Nauk o",
"14015360","41984","50000057","Pion Kanclerza",
"14015369","41821","50000055","Pion Pror. ds. polit. kad",
"14015376","41883","50048998","Pion Pror. ds. badań nauk",
"14015379","41834","50019230","Pion Rektora",
"14015408","41883","50048998","Pion Pror. ds. badań nauk",
"14015453","41841","50000143","Wydz.Biochemii, Biofiz. i",
"14015456","41855","50000058","Pion Kwestora",
"14015622","41844","50000134","Wydział Prawa i Administr",
"14015628","42005","50048998","Pion Pror. ds. badań nauk",
"14015651","41850","50000057","Pion Kanclerza",
"14015832","41851","50000143","Wydz.Biochemii, Biofiz. i",
"14015837","41883","50000058","Pion Kwestora",
"14015841","41883","50000136","Wydział Historyczny",
"14015846","41913","50000053","Pion Prorektora ds. dydak",
"14015848","42016","50019230","Pion Rektora",
"14015857","41883","50048998","Pion Pror. ds. badań nauk",
"14015858","41897","50048998","Pion Pror. ds. badań nauk",
"14015859","41913","50000140","Wydział Matematyki i Info",
"14015860","41913","50000136","Wydział Historyczny",
"14015861","41883","50000057","Pion Kanclerza",
"14015862","41913","50000144","Wydz. Zarządz. i Komunika",
"14015874","41883","50000057","Pion Kanclerza",
"14015875","41883","50048998","Pion Pror. ds. badań nauk",
"14015877","41883","50000057","Pion Kanclerza",
"14015878","41883","50000145","Wydz. Studiów Międzynarod",
"14015879","41913","50000144","Wydz. Zarządz. i Komunika",
"14015890","41913","50000144","Wydz. Zarządz. i Komunika",
"14015933","41913","50000139","Wydz. Fizyki, Astronom. i",
"14015934","41913","50000053","Pion Prorektora ds. dydak",
"14015988","41913","50000135","Wydział Filozoficzny",
"14016092","41913","50000140","Wydział Matematyki i Info",
"14016095","41883","50000055","Pion Pror. ds. polit. kad",
"14016097","41904","50000141","Wydział Chemii",
"14016118","41913","50000137","Wydział Filologiczny",
"14016121","41913","50000057","Pion Kanclerza",
"14016122","41913","50000137","Wydział Filologiczny",
"14016127","41913","50000053","Pion Prorektora ds. dydak",
"14016132","41913","50000137","Wydział Filologiczny",
"14016133","41944","50000139","Wydz. Fizyki, Astronom. i",
"14016149","42128","50000142","Wydział Biologii i Nauk o",
"14016175","41913","50000057","Pion Kanclerza",
"14016194","42125","50000055","Pion Pror. ds. polit. kad",
"14016205","41913","50000053","Pion Prorektora ds. dydak",
"14016208","41913","50000141","Wydział Chemii",
"14016211","41913","50019230","Pion Rektora",
"14016233","41913","50000057","Pion Kanclerza",
"14016234","41915","50000057","Pion Kanclerza",
"14016244","41913","50000139","Wydz. Fizyki, Astronom. i",
"14016245","41911","50019230","Pion Rektora",
"14016266","41913","50019230","Pion Rektora",
"14016303","42019","50000055","Pion Pror. ds. polit. kad",
"14016313","41919","50000055","Pion Pror. ds. polit. kad",
"14016328","41913","50000144","Wydz. Zarządz. i Komunika",
"14016336","41913","50019230","Pion Rektora",
"14016339","42046","50000053","Pion Prorektora ds. dydak",
"14016340","41913","50000137","Wydział Filologiczny",
"14016344","42064","50000140","Wydział Matematyki i Info",
"14016347","42036","50000134","Wydział Prawa i Administr",
"14016356","41913","50000055","Pion Pror. ds. polit. kad",
"14016380","41913","50000137","Wydział Filologiczny",
"14016384","41925","50019230","Pion Rektora",
"14016387","41922","50000057","Pion Kanclerza",
"14016390","41913","50000139","Wydz. Fizyki, Astronom. i",
"14016393","42006","50000057","Pion Kanclerza",
"14016408","41922","50000057","Pion Kanclerza",
"14016409","41913","50000138","Wydział Polonistyki",
"14016421","41913","50000136","Wydział Historyczny",
"14016422","41914","50000055","Pion Pror. ds. polit. kad",
"14016422","42064","50019230","Pion Rektora",
"14016424","41946","50000137","Wydział Filologiczny",
"14016425","41913","50000137","Wydział Filologiczny",
"14016427","41932","50000057","Pion Kanclerza",
"14016428","41930","50000143","Wydz.Biochemii, Biofiz. i",
"14016429","41913","50000134","Wydział Prawa i Administr",
"14016430","41913","50000137","Wydział Filologiczny",
"14016440","41944","50000136","Wydział Historyczny",
"14016451","41932","50000057","Pion Kanclerza",
"14016468","41946","50000137","Wydział Filologiczny",
"14016469","41946","50000144","Wydz. Zarządz. i Komunika",
"14016489","41944","50000140","Wydział Matematyki i Info",
"14016511","42078","50000135","Wydział Filozoficzny",
"14016520","41981","50000057","Pion Kanclerza",
"14016525","41941","50000057","Pion Kanclerza",
"14016526","41946","50000057","Pion Kanclerza",
"14016536","41913","50000139","Wydz. Fizyki, Astronom. i",
"14016537","42006","50000057","Pion Kanclerza",
"14016538","41927","50000141","Wydział Chemii",
"14016554","42064","50000057","Pion Kanclerza",
"14016561","41939","50000134","Wydział Prawa i Administr",
"14016562","41944","50000145","Wydz. Studiów Międzynarod",
"14016563","41944","50000145","Wydz. Studiów Międzynarod",
"14016564","41944","50000145","Wydz. Studiów Międzynarod",
"14016565","41944","50048998","Pion Pror. ds. badań nauk",
"14016566","41946","50000144","Wydz. Zarządz. i Komunika",
"14016570","41946","50000139","Wydz. Fizyki, Astronom. i",
"14016574","41941","50019230","Pion Rektora",
"14016610","41913","50000135","Wydział Filozoficzny",
"14016615","41946","50000057","Pion Kanclerza",
"14016616","41944","50000053","Pion Prorektora ds. dydak",
"14016617","41946","50000057","Pion Kanclerza",
"14016618","41947","50000057","Pion Kanclerza",
"14016637","41944","50000055","Pion Pror. ds. polit. kad",
"14016639","41946","50019230","Pion Rektora",
"14016641","41946","50019230","Pion Rektora",
"14016642","42006","50000057","Pion Kanclerza",
